model,dataset,trainer_configuration,fold,test_setting,row_type,case_id,source_case_id,patient_id,series_id,contrast_label,contrast,segment,n_cases,volume_ml,DSC,IoU,HD95_mm,ASSD_mm,volume_error_pct,precision,recall,relative_volume_error_pct,TP,FP,FN,TN,n_pred,n_ref,prediction_file,reference_file,summary_file
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_V,,NA,0.7256583834,0.5694378759,NA,NA,33.46478929,0.6346830594,0.8470784079,33.46478929,85488,49206,15433,15775121,134694,100921,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_VI,,NA,0.6912757402,0.5282057966,NA,NA,14.61392448,0.6472049542,0.7417869975,14.61392448,109421,59646,38089,15718092,169067,147510,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_VII,,NA,0.814316829,0.6867912516,NA,NA,11.23623499,0.7731887953,0.8600661053,11.23623499,51782,15190,8425,15849851,66972,60207,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_VIII,,NA,0.7570228598,0.6090400502,NA,NA,-25.48697156,0.8864916286,0.6605517593,-25.48697156,23297,2983,11972,15886996,26280,35269,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6_aug01,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_I,,NA,0.611962954,0.4408837327,NA,NA,75.6264306,0.4802043864,0.8433658233,75.6264306,55636,60223,10333,15799056,115859,65969,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6_aug01,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_II,,NA,0.7767575716,0.6349988797,NA,NA,3.113365761,0.7650310102,0.7888492237,3.113365761,113360,34817,30343,15746728,148177,143703,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6_aug01,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_III,,NA,0.7197474804,0.5621918093,NA,NA,-21.75901429,0.8198292698,0.6414425019,-21.75901429,118799,26108,66407,15713934,144907,185206,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6_aug01,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_IV,,NA,0.7554751662,0.6070390447,NA,NA,17.71387658,0.6986322763,0.8223871355,17.71387658,84997,36665,18357,15785229,121662,103354,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6_aug01,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_V,,NA,0.692012554,0.5290666636,NA,NA,36.79523356,0.598943655,0.8193263718,36.79523356,91173,61050,20105,15752920,152223,111278,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6_aug01,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_VI,,NA,0.6799845931,0.5151338306,NA,NA,12.4655427,0.6423002643,0.722366478,12.4655427,117399,65380,45121,15697348,182779,162520,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6_aug01,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_VII,,NA,0.7858662206,0.647264934,NA,NA,18.79508999,0.7236985572,0.8597183523,18.79508999,57081,21793,9314,15837060,78874,66395,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0054_ser6_aug01,pat0054_ser6,54,6,G,Axial In Phase (t1nfs),Couinaud_VIII,,NA,0.717822764,0.5598467542,NA,NA,-30.63945227,0.876368919,0.6078542824,-30.63945227,23527,3319,15178,15883224,26846,38705,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0054_ser6_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0056_ser4,pat0056_ser4,56,4,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_I,,NA,0.7327611768,0.5782344759,NA,NA,22.48446977,0.6655047052,0.8151399095,22.48446977,44483,22358,10088,15258495,66841,54571,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0056_ser4,pat0056_ser4,56,4,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_II,,NA,0.756470112,0.6083248334,NA,NA,-9.409919119,0.7957587543,0.7208784991,-9.409919119,56062,14389,21707,15243266,70451,77769,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0056_ser4,pat0056_ser4,56,4,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_III,,NA,0.7742658136,0.6316751399,NA,NA,-8.680516564,0.8110653386,0.7406606775,-8.680516564,79147,18437,27713,15210127,97584,106860,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0056_ser4,pat0056_ser4,56,4,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_IV,,NA,0.6641133824,0.4971330453,NA,NA,-18.40944644,0.7390360249,0.6029835837,-18.40944644,63985,22594,42129,15206716,86579,106114,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0056_ser4,pat0056_ser4,56,4,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_V,,NA,0.6760790852,0.5106642531,NA,NA,70.42759528,0.5363874346,0.9141522061,70.42759528,38931,33649,3656,15259188,72580,42587,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0056_ser4,pat0056_ser4,56,4,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VI,,NA,0.7114913087,0.5521820019,NA,NA,18.06084407,0.6570696514,0.7757419766,18.06084407,58470,30516,16903,15229535,88986,75373,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0056_ser4,pat0056_ser4,56,4,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VII,,NA,0.6817210237,0.5171295575,NA,NA,27.96458882,0.6072314782,0.7770412643,27.96458882,53103,34348,15237,15232736,87451,68340,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0056_ser4,pat0056_ser4,56,4,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VIII,,NA,0.7731769713,0.6302269791,NA,NA,26.19315854,0.6929351134,0.8744367063,26.19315854,17076,7567,2452,15308329,24643,19528,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0056_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0058_ser4,pat0058_ser4,58,4,H,Axial Opposed Phase (opposed),Couinaud_I,,NA,0.6491922272,0.4805955668,NA,NA,-15.95231469,0.7108008168,0.5974116337,-15.95231469,12879,5240,8679,5216082,18119,21558,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0058_ser4,pat0058_ser4,58,4,H,Axial Opposed Phase (opposed),Couinaud_II,,NA,0.8075401835,0.6772053634,NA,NA,-12.53155238,0.8653880839,0.7569415229,-12.53155238,14394,2239,4622,5221625,16633,19016,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0058_ser4,pat0058_ser4,58,4,H,Axial Opposed Phase (opposed),Couinaud_III,,NA,0.8509186233,0.7405207678,NA,NA,2.290285714,0.8413925635,0.8606628571,2.290285714,18827,3549,3048,5217456,22376,21875,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0058_ser4,pat0058_ser4,58,4,H,Axial Opposed Phase (opposed),Couinaud_IV,,NA,0.6728820629,0.5070250684,NA,NA,74.10221923,0.529684422,0.9221923336,74.10221923,13713,12176,1157,5215834,25889,14870,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0058_ser4,pat0058_ser4,58,4,H,Axial Opposed Phase (opposed),Couinaud_V,,NA,0.6775746536,0.5123727063,NA,NA,20.01789229,0.6210680104,0.7453927357,20.01789229,20830,12709,7115,5202226,33539,27945,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0058_ser4,pat0058_ser4,58,4,H,Axial Opposed Phase (opposed),Couinaud_VI,,NA,0.6566552048,0.4888210436,NA,NA,42.93742406,0.5580278398,0.7976306197,42.93742406,26258,20797,6662,5189163,47055,32920,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0058_ser4,pat0058_ser4,58,4,H,Axial Opposed Phase (opposed),Couinaud_VII,,NA,0.3617943078,0.2208479128,NA,NA,-67.38265712,0.735501355,0.2399009989,-67.38265712,2714,976,8599,5230591,3690,11313,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0058_ser4.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
